gene_id,batch1,batch2,batch3,chem1,chem2,chem3
snR87|SNR87,0,0,0,0,0,0
YKL006W|RPL14A,0,0,0,0,0,0
YKL005C|BYE1,0,0,0,0,0,0
YKL004W|AUR1,0,0,0,0,0,0
YKL003C|MRP17,0,0,0,0,0,0
YKL002W|DID4,0,0,0,0,0,0
YKL001C|MET14,0,0,0,0,0,0
YKR001C|VPS1,0,0,0,0,0,0
YKR002W|PAP1,0,0,0,0,0,0
YKR003W|OSH6,0,0,0,0,0,0
YKR004C|ECM9,0,0,0,0,0,0
YKR005C|YKR005C,0,0,0,0,0,0
YKR006C|MRPL13,0,0,0,0,0,0
YKR007W|MEH1,0,0,0,0,0,0
YKR008W|RSC4,0,0,0,0,0,0
YKR009C|FOX2,0,0,0,0,0,0
tL(CAA)K|tL(CAA)K,0,0,0,0,0,0
YKR010C|TOF2,0,0,0,0,0,0
YKR011C|YKR011C,0,0,0,0,0,0
YKR012C|YKR012C,0,0,0,0,0,0
YKR013W|PRY2,0,0,0,0,0,0
YKR014C|YPT52,0,0,0,0,0,0
YKR015C|YKR015C,0,0,0,0,0,0
YKR016W|FCJ1,0,0,0,0,0,0
YKR017C|YKR017C,0,0,0,0,0,0
YKR018C|YKR018C,0,0,0,0,0,0
YKR019C|IRS4,0,0,0,0,0,0
YKR020W|VPS51,0,0,0,0,0,0
YKR021W|ALY1,0,0,0,0,0,0
YKR022C|NTR2,0,0,0,0,0,0
YKR023W|YKR023W,0,0,0,0,0,0
YKR024C|DBP7,0,0,0,0,0,0
YKR025W|RPC37,0,0,0,0,0,0
YKR026C|GCN3,0,0,0,0,0,0
tR(ACG)K|tR(ACG)K,0,0,0,0,0,0
YKR027W|BCH2,0,0,0,0,0,0
YKR028W|SAP190,0,0,0,0,0,0
YKR029C|SET3,0,0,0,0,0,0
YKR030W|GMH1,0,0,0,0,0,0
YKR031C|SPO14,0,0,0,0,0,0
YKR032W|YKR032W,0,0,0,0,0,0
YKR033C|YKR033C,0,0,0,0,0,0
YKR034W|DAL80,0,0,0,0,0,0
YKR035C|OPI8,0,0,0,0,0,0
YKR035W-A|DID2,0,0,0,0,0,0
YKR036C|CAF4,0,0,0,0,0,0
YKR037C|SPC34,0,0,0,0,0,0
YKR038C|KAE1,0,0,0,0,0,0
tD(GUC)K|tD(GUC)K,0,0,0,0,0,0
YKR039W|GAP1,0,0,0,0,0,0
tA(AGC)K2|tA(AGC)K2,0,0,0,0,0,0
YKR040C|YKR040C,0,0,0,0,0,0
YKR041W|YKR041W,0,0,0,0,0,0
YKR042W|UTH1,0,0,0,0,0,0
YKR043C|YKR043C,0,0,0,0,0,0
YKR044W|UIP5,0,0,0,0,0,0
YKR045C|YKR045C,0,0,0,0,0,0
YKR046C|PET10,0,0,0,0,0,0
YKR047W|YKR047W,0,0,0,0,0,0
YKR048C|NAP1,0,0,0,0,0,0
YKR049C|FMP46,0,0,0,0,0,0
YKR050W|TRK2,0,0,0,0,0,0
YKR051W|YKR051W,0,0,0,0,0,0
YKR052C|MRS4,0,0,0,0,0,0
YKR053C|YSR3,0,0,0,0,0,0
YKR054C|DYN1,0,0,0,0,0,0
YKR055W|RHO4,0,0,0,0,0,0
YKR056W|TRM2,0,0,0,0,0,0
YKR057W|RPS21A,0,0,0,0,0,0
YKR058W|GLG1,0,0,0,0,0,0
YKR059W|TIF1,0,0,0,0,0,0
YKR060W|UTP30,0,0,0,0,0,0
YKR061W|KTR2,0,0,0,0,0,0
snR42|SNR42,0,0,0,0,0,0
YKR062W|TFA2,0,0,0,0,0,0
YKR063C|LAS1,0,0,0,0,0,0
YKR064W|OAF3,0,0,0,0,0,0
YKR065C|PAM17,0,0,0,0,0,0
YKR066C|CCP1,0,0,0,0,0,0
YKR067W|GPT2,0,0,0,0,0,0
YKR068C|BET3,0,0,0,0,0,0
YKR069W|MET1,0,0,0,0,0,0
YKR070W|YKR070W,0,0,0,0,0,0
YKR071C|DRE2,0,0,0,0,0,0
YKR072C|SIS2,0,0,0,0,0,0
YKR073C|YKR073C,0,0,0,0,0,0
tK(UUU)K|tK(UUU)K,0,0,0,0,0,0
YKR074W|AIM29,0,0,0,0,0,0
YKR075C|YKR075C,0,0,0,0,0,0
YKR075W-A|YKR075W-A,0,0,0,0,0,0
YKR076W|ECM4,0,0,0,0,0,0
YKR077W|MSA2,0,0,0,0,0,0
YKR078W|YKR078W,0,0,0,0,0,0
YKR079C|TRZ1,0,0,0,0,0,0
YKR080W|MTD1,0,0,0,0,0,0
YKR081C|RPF2,0,0,0,0,0,0
YKR082W|NUP133,0,0,0,0,0,0
YKR083C|DAD2,0,0,0,0,0,0
YKR084C|HBS1,0,0,0,0,0,0
YKR085C|MRPL20,0,0,0,0,0,0
YKR086W|PRP16,0,0,0,0,0,0
YKR087C|OMA1,0,0,0,0,0,0
YKR088C|TVP38,0,0,0,0,0,0
YKR089C|TGL4,0,0,0,0,0,0
YKR090W|PXL1,0,0,0,0,0,0
YKR091W|SRL3,0,0,0,0,0,0
YKR092C|SRP40,0,0,0,0,0,0
YKR093W|PTR2,0,0,0,0,0,0
YKR094C|RPL40B,0,0,0,0,0,0
YKR095W|MLP1,0,0,0,0,0,0
YKR095W-A|PCC1,0,0,0,0,0,0
YKR096W|YKR096W,0,0,0,0,0,0
YKR097W|PCK1,0,0,0,0,0,0
YKR098C|UBP11,0,0,0,0,0,0
YKR099W|BAS1,0,0,0,0,0,0
YKR100C|SKG1,0,0,0,0,0,0
YKR101W|SIR1,0,0,0,0,0,0
YKR102W|FLO10,0,0,0,0,0,0
YKR103W|NFT1,0,0,0,0,0,0
YKR104W|YKR104W,0,0,0,0,0,0
YKR105C|VBA5,0,0,0,0,0,0
YKR106W|YKR106W,0,0,0,0,0,0
YLL067C|YLL067C,0,0,0,0,0,0
YLL067W-A|YLL067W-A,0,0,0,0,0,0
YLL066W-B|YLL066W-B,0,0,0,0,0,0
YLL066C|YLL066C,0,0,0,0,0,0
YLL066W-A|YLL066W-A,0,0,0,0,0,0
YLL065W|YLL065W,0,0,0,0,0,0
YLL064C|PAU18,0,0,0,0,0,0
YLL063C|AYT1,0,0,0,0,0,0
YLL062C|MHT1,0,0,0,0,0,0
YLL061W|MMP1,0,0,0,0,0,0
YLL060C|GTT2,0,0,0,0,0,0
YLL059C|YLL059C,0,0,0,0,0,0
YLL058W|YLL058W,0,0,0,0,0,0
YLL057C|JLP1,0,0,0,0,0,0
YLL056C|YLL056C,0,0,0,0,0,0
YLL055W|YCT1,0,0,0,0,0,0
YLL054C|YLL054C,0,0,0,0,0,0
YLL053C|YLL053C,0,0,0,0,0,0
YLL052C|AQY2,0,0,0,0,0,0
YLL051C|FRE6,0,0,0,0,0,0
YLL050C|COF1,0,0,0,0,0,0
YLL049W|LDB18,0,0,0,0,0,0
YLL048C|YBT1,0,0,0,0,0,0
YLL047W|YLL047W,0,0,0,0,0,0
YLL046C|RNP1,0,0,0,0,0,0
YLL045C|RPL8B,0,0,0,0,0,0
YLL044W|YLL044W,0,0,0,0,0,0
YLL043W|FPS1,0,0,0,0,0,0
YLL042C|ATG10,0,0,0,0,0,0
YLL041C|SDH2,0,0,0,0,0,0
YLL040C|VPS13,0,0,0,0,0,0
YLL039C|UBI4,0,0,0,0,0,0
YLL038C|ENT4,0,0,0,0,0,0
YLL037W|YLL037W,0,0,0,0,0,0
YLL036C|PRP19,0,0,0,0,0,0
YLL035W|GRC3,0,0,0,0,0,0
YLL034C|RIX7,0,0,0,0,0,0
YLL033W|IRC19,0,0,0,0,0,0
YLL032C|YLL032C,0,0,0,0,0,0
YLL031C|GPI13,0,0,0,0,0,0
YLL030C|RRT7,0,0,0,0,0,0
YLL029W|FRA1,0,0,0,0,0,0
YLL028W|TPO1,0,0,0,0,0,0
YLL027W|ISA1,0,0,0,0,0,0
YLL026W|HSP104,0,0,0,0,0,0
tP(UGG)L|tP(UGG)L,0,0,0,0,0,0
YLL025W|PAU17,0,0,0,0,0,0
YLL024C|SSA2,0,0,0,0,0,0
YLL023C|YLL023C,0,0,0,0,0,0
YLL022C|HIF1,0,0,0,0,0,0
YLL021W|SPA2,0,0,0,0,0,0
YLL020C|YLL020C,0,0,0,0,0,0
YLL019C|KNS1,0,0,0,0,0,0
YLL019W-A|YLL019W-A,0,0,0,0,0,0
YLL018C-A|COX19,0,0,0,0,0,0
YLL018C|DPS1,0,0,0,0,0,0
YLL017W|YLL017W,0,0,0,0,0,0
YLL016W|SDC25,0,0,0,0,0,0
YLL015W|BPT1,0,0,0,0,0,0
YLL014W|EMC6,0,0,0,0,0,0
YLL013C|PUF3,0,0,0,0,0,0
YLL012W|YEH1,0,0,0,0,0,0
YLL011W|SOF1,0,0,0,0,0,0
YLL010C|PSR1,0,0,0,0,0,0
YLL009C|COX17,0,0,0,0,0,0
YLL008W|DRS1,0,0,0,0,0,0
YLL007C|YLL007C,0,0,0,0,0,0
YLL006W-A|YLL006W-A,0,0,0,0,0,0
YLL006W|MMM1,0,0,0,0,0,0
YLL005C|SPO75,0,0,0,0,0,0
YLL004W|ORC3,0,0,0,0,0,0
YLL003W|SFI1,0,0,0,0,0,0
YLL002W|RTT109,0,0,0,0,0,0
YLL001W|DNM1,0,0,0,0,0,0
YLR001C|YLR001C,0,0,0,0,0,0
YLR002C|NOC3,0,0,0,0,0,0
YLR003C|CMS1,0,0,0,0,0,0
YLR004C|THI73,0,0,0,0,0,0
YLR005W|SSL1,0,0,0,0,0,0
YLR006C|SSK1,0,0,0,0,0,0
YLR007W|NSE1,0,0,0,0,0,0
YLR008C|PAM18,0,0,0,0,0,0
YLR009W|RLP24,0,0,0,0,0,0
YLR010C|TEN1,0,0,0,0,0,0
tS(AGA)L|tS(AGA)L,0,0,0,0,0,0
YLR011W|LOT6,0,0,0,0,0,0
YLR012C|YLR012C,0,0,0,0,0,0
YLR013W|GAT3,0,0,0,0,0,0
YLR014C|PPR1,0,0,0,0,0,0
YLR015W|BRE2,0,0,0,0,0,0
YLR016C|PML1,0,0,0,0,0,0
YLR017W|MEU1,0,0,0,0,0,0
YLR018C|POM34,0,0,0,0,0,0
YLR019W|PSR2,0,0,0,0,0,0
YLR020C|YEH2,0,0,0,0,0,0
YLR021W|IRC25,0,0,0,0,0,0
YLR022C|SDO1,0,0,0,0,0,0
YLR023C|IZH3,0,0,0,0,0,0
YLR024C|UBR2,0,0,0,0,0,0
YLR025W|SNF7,0,0,0,0,0,0
YLR026C|SED5,0,0,0,0,0,0
YLR027C|AAT2,0,0,0,0,0,0
snR30|SNR30,0,0,0,0,0,0
YLR028C|ADE16,0,0,0,0,0,0
YLR029C|RPL15A,0,0,0,0,0,0
YLR030W|YLR030W,0,0,0,0,0,0
YLR031W|YLR031W,0,0,0,0,0,0
YLR032W|RAD5,0,0,0,0,0,0
YLR033W|RSC58,0,0,0,0,0,0
YLR034C|SMF3,0,0,0,0,0,0
YLR035C|MLH2,0,0,0,0,0,0
tA(UGC)L|tA(UGC)L,0,0,0,0,0,0
YLR035C-A|YLR035C-A,0,0,0,0,0,0
YLR036C|YLR036C,0,0,0,0,0,0
YLR037C|PAU23,0,0,0,0,0,0
YLR038C|COX12,0,0,0,0,0,0
YLR039C|RIC1,0,0,0,0,0,0
YLR040C|YLR040C,0,0,0,0,0,0
YLR041W|YLR041W,0,0,0,0,0,0
YLR042C|YLR042C,0,0,0,0,0,0
YLR043C|TRX1,0,0,0,0,0,0
YLR044C|PDC1,0,0,0,0,0,0
YLR045C|STU2,0,0,0,0,0,0
YLR046C|YLR046C,0,0,0,0,0,0
YLR047C|FRE8,0,0,0,0,0,0
YLR048W|RPS0B,0,0,0,0,0,0
YLR049C|YLR049C,0,0,0,0,0,0
YLR050C|YLR050C,0,0,0,0,0,0
YLR051C|FCF2,0,0,0,0,0,0
YLR052W|IES3,0,0,0,0,0,0
YLR053C|YLR053C,0,0,0,0,0,0
YLR054C|OSW2,0,0,0,0,0,0
YLR055C|SPT8,0,0,0,0,0,0
YLR056W|ERG3,0,0,0,0,0,0
YLR057W|YLR057W,0,0,0,0,0,0
YLR058C|SHM2,0,0,0,0,0,0
YLR059C|REX2,0,0,0,0,0,0
YLR060W|FRS1,0,0,0,0,0,0
YLR061W|RPL22A,0,0,0,0,0,0
YLR062C|BUD28,0,0,0,0,0,0
YLR063W|YLR063W,0,0,0,0,0,0
YLR064W|YLR064W,0,0,0,0,0,0
YLR065C|YLR065C,0,0,0,0,0,0
YLR066W|SPC3,0,0,0,0,0,0
YLR067C|PET309,0,0,0,0,0,0
YLR068W|FYV7,0,0,0,0,0,0
YLR069C|MEF1,0,0,0,0,0,0
YLR070C|XYL2,0,0,0,0,0,0
YLR071C|RGR1,0,0,0,0,0,0
YLR072W|YLR072W,0,0,0,0,0,0
YLR073C|RFU1,0,0,0,0,0,0
YLR074C|BUD20,0,0,0,0,0,0
YLR075W|RPL10,0,0,0,0,0,0
YLR076C|YLR076C,0,0,0,0,0,0
YLR077W|FMP25,0,0,0,0,0,0
YLR078C|BOS1,0,0,0,0,0,0
YLR079W|SIC1,0,0,0,0,0,0
YLR080W|EMP46,0,0,0,0,0,0
YLR081W|GAL2,0,0,0,0,0,0
YLR082C|SRL2,0,0,0,0,0,0
YLR083C|EMP70,0,0,0,0,0,0
YLR084C|RAX2,0,0,0,0,0,0
YLR085C|ARP6,0,0,0,0,0,0
YLR086W|SMC4,0,0,0,0,0,0
YLR087C|CSF1,0,0,0,0,0,0
YLR088W|GAA1,0,0,0,0,0,0
YLR089C|ALT1,0,0,0,0,0,0
YLR090W|XDJ1,0,0,0,0,0,0
YLR091W|GEP5,0,0,0,0,0,0
YLR092W|SUL2,0,0,0,0,0,0
YLR093C|NYV1,0,0,0,0,0,0
YLR094C|GIS3,0,0,0,0,0,0
YLR095C|IOC2,0,0,0,0,0,0
YLR096W|KIN2,0,0,0,0,0,0
YLR097C|HRT3,0,0,0,0,0,0
YLR098C|CHA4,0,0,0,0,0,0
YLR099C|ICT1,0,0,0,0,0,0
YLR099W-A|YLR099W-A,0,0,0,0,0,0
YLR100W|ERG27,0,0,0,0,0,0
YLR101C|YLR101C,0,0,0,0,0,0
YLR102C|APC9,0,0,0,0,0,0
YLR103C|CDC45,0,0,0,0,0,0
YLR104W|YLR104W,0,0,0,0,0,0
YLR105C|SEN2,0,0,0,0,0,0
snR79|SNR79,0,0,0,0,0,0
YLR106C|MDN1,0,0,0,0,0,0
YLR107W|REX3,0,0,0,0,0,0
snR6|SNR6,0,0,0,0,0,0
YLR108C|YLR108C,0,0,0,0,0,0
YLR109W|AHP1,0,0,0,0,0,0
YLR110C|CCW12,0,0,0,0,0,0
YLR111W|YLR111W,0,0,0,0,0,0
YLR112W|YLR112W,0,0,0,0,0,0
YLR113W|HOG1,0,0,0,0,0,0
tR(ACG)L|tR(ACG)L,0,0,0,0,0,0
YLR114C|AVL9,0,0,0,0,0,0
YLR115W|CFT2,0,0,0,0,0,0
YLR116W|MSL5,0,0,0,0,0,0
YLR117C|CLF1,0,0,0,0,0,0
YLR118C|YLR118C,0,0,0,0,0,0
YLR119W|SRN2,0,0,0,0,0,0
YLR120C|YPS1,0,0,0,0,0,0
YLR120W-A|YLR120W-A,0,0,0,0,0,0
YLR121C|YPS3,0,0,0,0,0,0
YLR122C|YLR122C,0,0,0,0,0,0
YLR123C|YLR123C,0,0,0,0,0,0
YLR124W|YLR124W,0,0,0,0,0,0
YLR125W|YLR125W,0,0,0,0,0,0
YLR126C|YLR126C,0,0,0,0,0,0
YLR127C|APC2,0,0,0,0,0,0
YLR128W|DCN1,0,0,0,0,0,0
YLR129W|DIP2,0,0,0,0,0,0
YLR130C|ZRT2,0,0,0,0,0,0
YLR131C|ACE2,0,0,0,0,0,0
YLR132C|YLR132C,0,0,0,0,0,0
YLR133W|CKI1,0,0,0,0,0,0
YLR134W|PDC5,0,0,0,0,0,0
YLR135W|SLX4,0,0,0,0,0,0
YLR136C|TIS11,0,0,0,0,0,0
YLR137W|YLR137W,0,0,0,0,0,0
YLR138W|NHA1,0,0,0,0,0,0
YLR139C|SLS1,0,0,0,0,0,0
YLR140W|YLR140W,0,0,0,0,0,0
YLR141W|RRN5,0,0,0,0,0,0
YLR142W|PUT1,0,0,0,0,0,0
tD(GUC)L1|tD(GUC)L1,0,0,0,0,0,0
YLR143W|YLR143W,0,0,0,0,0,0
YLR144C|ACF2,0,0,0,0,0,0
YLR145W|RMP1,0,0,0,0,0,0
YLR146C|SPE4,0,0,0,0,0,0
YLR146W-A|YLR146W-A,0,0,0,0,0,0
YLR147C|SMD3,0,0,0,0,0,0
YLR148W|PEP3,0,0,0,0,0,0
YLR149C|YLR149C,0,0,0,0,0,0
YLR149C-A|YLR149C-A,0,0,0,0,0,0
YLR150W|STM1,0,0,0,0,0,0
YLR151C|PCD1,0,0,0,0,0,0
YLR152C|YLR152C,0,0,0,0,0,0
YLR153C|ACS2,0,0,0,0,0,0
YLR154C|RNH203,0,0,0,0,0,0
tQ(UUG)L|tQ(UUG)L,0,0,0,0,0,0
RDN25-1|RDN25-1,0,0,0,0,0,0
RDN37-1|RDN37-1,0,0,0,0,0,0
YLR154W-A|YLR154W-A,0,0,0,0,0,0
YLR154W-B|YLR154W-B,0,0,0,0,0,0
YLR154W-C|TAR1,0,0,0,0,0,0
RDN58-1|RDN58-1,0,0,0,0,0,0
YLR154W-E|YLR154W-E,0,0,0,0,0,0
YLR154W-F|YLR154W-F,0,0,0,0,0,0
RDN18-1|RDN18-1,0,0,0,0,0,0
RDN5-1|RDN5-1,0,0,0,0,0,0
RDN25-2|RDN25-2,0,0,0,0,0,0
RDN37-2|RDN37-2,0,0,0,0,0,0
YLR154C-G|YLR154C-G,0,0,0,0,0,0
RDN58-2|RDN58-2,0,0,0,0,0,0
RDN18-2|RDN18-2,0,0,0,0,0,0
RDN5-2|RDN5-2,0,0,0,0,0,0
YLR154C-H|YLR154C-H,0,0,0,0,0,0
YLR155C|ASP3-1,0,0,0,0,0,0
YLR156W|YLR156W,0,0,0,0,0,0
RDN5-3|RDN5-3,0,0,0,0,0,0
YLR156C-A|YLR156C-A,0,0,0,0,0,0
YLR157C|ASP3-2,0,0,0,0,0,0
YLR157W-D|YLR157W-D,0,0,0,0,0,0
YLR157C-B|YLR157C-B,0,0,0,0,0,0
YLR157C-A|YLR157C-A,0,0,0,0,0,0
YLR157W-E|YLR157W-E,0,0,0,0,0,0
RDN5-4|RDN5-4,0,0,0,0,0,0
YLR157C-C|YLR157C-C,0,0,0,0,0,0
YLR158C|ASP3-3,0,0,0,0,0,0
YLR159W|YLR159W,0,0,0,0,0,0
RDN5-5|RDN5-5,0,0,0,0,0,0
YLR159C-A|YLR159C-A,0,0,0,0,0,0
YLR160C|ASP3-4,0,0,0,0,0,0
YLR161W|YLR161W,0,0,0,0,0,0
RDN5-6|RDN5-6,0,0,0,0,0,0
YLR162W|YLR162W,0,0,0,0,0,0
YLR162W-A|RRT15,0,0,0,0,0,0
YLR163C|MAS1,0,0,0,0,0,0
YLR163W-A|YLR163W-A,0,0,0,0,0,0
YLR164W|YLR164W,0,0,0,0,0,0
YLR165C|PUS5,0,0,0,0,0,0
YLR166C|SEC10,0,0,0,0,0,0
YLR167W|RPS31,0,0,0,0,0,0
YLR168C|UPS2,0,0,0,0,0,0
YLR169W|YLR169W,0,0,0,0,0,0
YLR170C|APS1,0,0,0,0,0,0
YLR171W|YLR171W,0,0,0,0,0,0
YLR172C|DPH5,0,0,0,0,0,0
YLR173W|YLR173W,0,0,0,0,0,0
YLR174W|IDP2,0,0,0,0,0,0
YLR175W|CBF5,0,0,0,0,0,0
YLR176C|RFX1,0,0,0,0,0,0
YLR177W|YLR177W,0,0,0,0,0,0
YLR178C|TFS1,0,0,0,0,0,0
YLR179C|YLR179C,0,0,0,0,0,0
YLR180W|SAM1,0,0,0,0,0,0
YLR181C|VTA1,0,0,0,0,0,0
YLR182W|SWI6,0,0,0,0,0,0
YLR183C|TOS4,0,0,0,0,0,0
YLR184W|YLR184W,0,0,0,0,0,0
YLR185W|RPL37A,0,0,0,0,0,0
YLR186W|EMG1,0,0,0,0,0,0
YLR187W|SKG3,0,0,0,0,0,0
YLR188W|MDL1,0,0,0,0,0,0
YLR189C|ATG26,0,0,0,0,0,0
YLR190W|MMR1,0,0,0,0,0,0
YLR191W|PEX13,0,0,0,0,0,0
YLR192C|HCR1,0,0,0,0,0,0
YLR193C|UPS1,0,0,0,0,0,0
YLR194C|YLR194C,0,0,0,0,0,0
YLR195C|NMT1,0,0,0,0,0,0
YLR196W|PWP1,0,0,0,0,0,0
YLR197W|NOP56,0,0,0,0,0,0
YLR198C|YLR198C,0,0,0,0,0,0
YLR199C|PBA1,0,0,0,0,0,0
YLR200W|YKE2,0,0,0,0,0,0
YLR201C|COQ9,0,0,0,0,0,0
YLR202C|YLR202C,0,0,0,0,0,0
YLR203C|MSS51,0,0,0,0,0,0
YLR204W|QRI5,0,0,0,0,0,0
YLR205C|HMX1,0,0,0,0,0,0
YLR206W|ENT2,0,0,0,0,0,0
YLR207W|HRD3,0,0,0,0,0,0
YLR208W|SEC13,0,0,0,0,0,0
YLR209C|PNP1,0,0,0,0,0,0
YLR210W|CLB4,0,0,0,0,0,0
YLR211C|YLR211C,0,0,0,0,0,0
YLR212C|TUB4,0,0,0,0,0,0
YLR213C|CRR1,0,0,0,0,0,0
YLR214W|FRE1,0,0,0,0,0,0
YLR215C|CDC123,0,0,0,0,0,0
YLR216C|CPR6,0,0,0,0,0,0
YLR217W|YLR217W,0,0,0,0,0,0
YLR218C|YLR218C,0,0,0,0,0,0
YLR219W|MSC3,0,0,0,0,0,0
YLR220W|CCC1,0,0,0,0,0,0
YLR221C|RSA3,0,0,0,0,0,0
YLR222C|UTP13,0,0,0,0,0,0
YLR222C-A|YLR222C-A,0,0,0,0,0,0
YLR223C|IFH1,0,0,0,0,0,0
YLR224W|YLR224W,0,0,0,0,0,0
YLR225C|YLR225C,0,0,0,0,0,0
YLR226W|BUR2,0,0,0,0,0,0
YLR227C|ADY4,0,0,0,0,0,0
tL(UAG)L1|tL(UAG)L1,0,0,0,0,0,0
YLR227W-A|YLR227W-A,0,0,0,0,0,0
YLR227W-B|YLR227W-B,0,0,0,0,0,0
YLR228C|ECM22,0,0,0,0,0,0
YLR229C|CDC42,0,0,0,0,0,0
YLR230W|YLR230W,0,0,0,0,0,0
tI(UAU)L|tI(UAU)L,0,0,0,0,0,0
YLR231C|BNA5,0,0,0,0,0,0
YLR232W|YLR232W,0,0,0,0,0,0
YLR233C|EST1,0,0,0,0,0,0
YLR234W|TOP3,0,0,0,0,0,0
YLR235C|YLR235C,0,0,0,0,0,0
YLR236C|YLR236C,0,0,0,0,0,0
YLR237W|THI7,0,0,0,0,0,0
YLR238W|FAR10,0,0,0,0,0,0
YLR239C|LIP2,0,0,0,0,0,0
YLR240W|VPS34,0,0,0,0,0,0
YLR241W|YLR241W,0,0,0,0,0,0
YLR242C|ARV1,0,0,0,0,0,0
YLR243W|YLR243W,0,0,0,0,0,0
YLR244C|MAP1,0,0,0,0,0,0
YLR245C|CDD1,0,0,0,0,0,0
YLR246W|ERF2,0,0,0,0,0,0
tL(CAA)L|tL(CAA)L,0,0,0,0,0,0
YLR247C|IRC20,0,0,0,0,0,0
YLR248W|RCK2,0,0,0,0,0,0
YLR249W|YEF3,0,0,0,0,0,0
YLR250W|SSP120,0,0,0,0,0,0
YLR251W|SYM1,0,0,0,0,0,0
YLR252W|YLR252W,0,0,0,0,0,0
YLR253W|YLR253W,0,0,0,0,0,0
YLR254C|NDL1,0,0,0,0,0,0
YLR255C|YLR255C,0,0,0,0,0,0
YLR256W|HAP1,0,0,0,0,0,0
YLR256W-A|YLR256W-A,0,0,0,0,0,0
tA(AGC)L|tA(AGC)L,0,0,0,0,0,0
YLR257W|YLR257W,0,0,0,0,0,0
YLR258W|GSY2,0,0,0,0,0,0
YLR259C|HSP60,0,0,0,0,0,0
YLR260W|LCB5,0,0,0,0,0,0
YLR261C|VPS63,0,0,0,0,0,0
YLR262C|YPT6,0,0,0,0,0,0
YLR262C-A|TMA7,0,0,0,0,0,0
YLR263W|RED1,0,0,0,0,0,0
YLR264W|RPS28B,0,0,0,0,0,0
YLR264C-A|YLR264C-A,0,0,0,0,0,0
YLR265C|NEJ1,0,0,0,0,0,0
YLR266C|PDR8,0,0,0,0,0,0
YLR267W|BOP2,0,0,0,0,0,0
YLR268W|SEC22,0,0,0,0,0,0
YLR269C|YLR269C,0,0,0,0,0,0
YLR270W|DCS1,0,0,0,0,0,0
YLR271W|YLR271W,0,0,0,0,0,0
YLR272C|YCS4,0,0,0,0,0,0
tV(AAC)L|tV(AAC)L,0,0,0,0,0,0
YLR273C|PIG1,0,0,0,0,0,0
YLR274W|MCM5,0,0,0,0,0,0
YLR275W|SMD2,0,0,0,0,0,0
YLR276C|DBP9,0,0,0,0,0,0
YLR277C|YSH1,0,0,0,0,0,0
YLR278C|YLR278C,0,0,0,0,0,0
YLR279W|YLR279W,0,0,0,0,0,0
YLR280C|YLR280C,0,0,0,0,0,0
YLR281C|YLR281C,0,0,0,0,0,0
YLR282C|YLR282C,0,0,0,0,0,0
YLR283W|YLR283W,0,0,0,0,0,0
YLR284C|ECI1,0,0,0,0,0,0
YLR285W|NNT1,0,0,0,0,0,0
YLR285C-A|YLR285C-A,0,0,0,0,0,0
YLR286C|CTS1,0,0,0,0,0,0
YLR286W-A|YLR286W-A,0,0,0,0,0,0
YLR287C|YLR287C,0,0,0,0,0,0
YLR287C-A|RPS30A,0,0,0,0,0,0
YLR288C|MEC3,0,0,0,0,0,0
YLR289W|GUF1,0,0,0,0,0,0
YLR290C|YLR290C,0,0,0,0,0,0
YLR291C|GCD7,0,0,0,0,0,0
YLR292C|SEC72,0,0,0,0,0,0
YLR293C|GSP1,0,0,0,0,0,0
YLR294C|YLR294C,0,0,0,0,0,0
YLR295C|ATP14,0,0,0,0,0,0
YLR296W|YLR296W,0,0,0,0,0,0
YLR297W|YLR297W,0,0,0,0,0,0
YLR298C|YHC1,0,0,0,0,0,0
YLR299W|ECM38,0,0,0,0,0,0
YLR299C-A|YLR299C-A,0,0,0,0,0,0
YLR300W|EXG1,0,0,0,0,0,0
YLR301W|YLR301W,0,0,0,0,0,0
tL(UAG)L2|tL(UAG)L2,0,0,0,0,0,0
YLR302C|YLR302C,0,0,0,0,0,0
YLR303W|MET17,0,0,0,0,0,0
tI(AAU)L1|tI(AAU)L1,0,0,0,0,0,0
YLR304C|ACO1,0,0,0,0,0,0
YLR305C|STT4,0,0,0,0,0,0
YLR306W|UBC12,0,0,0,0,0,0
YLR307W|CDA1,0,0,0,0,0,0
YLR307C-A|YLR307C-A,0,0,0,0,0,0
YLR308W|CDA2,0,0,0,0,0,0
YLR309C|IMH1,0,0,0,0,0,0
YLR310C|CDC25,0,0,0,0,0,0
YLR311C|YLR311C,0,0,0,0,0,0
YLR312C|YLR312C,0,0,0,0,0,0
YLR312W-A|MRPL15,0,0,0,0,0,0
YLR313C|SPH1,0,0,0,0,0,0
YLR314C|CDC3,0,0,0,0,0,0
YLR315W|NKP2,0,0,0,0,0,0
YLR316C|TAD3,0,0,0,0,0,0
YLR317W|YLR317W,0,0,0,0,0,0
YLR318W|EST2,0,0,0,0,0,0
YLR319C|BUD6,0,0,0,0,0,0
YLR320W|MMS22,0,0,0,0,0,0
YLR321C|SFH1,0,0,0,0,0,0
YLR322W|VPS65,0,0,0,0,0,0
YLR323C|CWC24,0,0,0,0,0,0
YLR324W|PEX30,0,0,0,0,0,0
YLR325C|RPL38,0,0,0,0,0,0
YLR326W|YLR326W,0,0,0,0,0,0
YLR327C|TMA10,0,0,0,0,0,0
tS(GCU)L|tS(GCU)L,0,0,0,0,0,0
